id,name,sector,official_website,source_name,source_url,status,created_at,updated_at
632,Comunitive,"HRTechs - Engajamento, Performance e Cultura",,100 Open Startups (2025),https://www.openstartups.net/site/ranking/data/rankings/startups/2024-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
511,Edusense,EdTechs,,100 Open Startups (2025),https://www.openstartups.net/site/ranking/data/rankings/startups/2023-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
552,ObraSoft,ESGTech,,100 Open Startups (2025),https://www.openstartups.net/site/ranking/data/rankings/startups/2023-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
531,Aiko,AgriTechs,,100 Open Startups (2025),https://www.openstartups.net/site/ranking/data/rankings/startups/2023-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
668,Kinebot,IndTechs - Sustentabilidade e Conformidade,,100 Open Startups (2025),https://www.openstartups.net/site/ranking/data/rankings/startups/2024-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
532,T&D Sustentável,Water and Sanitation,,100 Open Startups (2025),https://www.openstartups.net/site/ranking/data/rankings/startups/2023-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
26,Sirros IoT,IoT,,100 Open Startups (2025),https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
221,Workhub Digital,"HRTechs - Engajamento, Performance e Cultura",,100 Open Startups (2025),https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
730,Netrin,Cybersecurity and Identification,,100 Open Startups (2025),https://www.openstartups.net/site/ranking/data/rankings/startups/2025-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
196,Lexio,LegalTechs,,100 Open Startups (2025),https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
640,Beeviral,MarTechs,,100 Open Startups (2025),https://www.openstartups.net/site/ranking/data/rankings/startups/2024-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
544,Adiau,CityTechs,,100 Open Startups (2025),https://www.openstartups.net/site/ranking/data/rankings/startups/2023-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
734,Suplos,ConstrucTechs,,100 Open Startups (2025),https://www.openstartups.net/site/ranking/data/rankings/startups/2025-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
359,Driva,Big Data,,100 Open Startups (2025),https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
682,PREDIALIZE,ConstrucTechs,,100 Open Startups (2025),https://www.openstartups.net/site/ranking/data/rankings/startups/2024-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
662,Happmobi,EdTechs,,100 Open Startups (2025),https://www.openstartups.net/site/ranking/data/rankings/startups/2024-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
649,Noleak,Artificial Intelligence,,100 Open Startups (2025),https://www.openstartups.net/site/ranking/data/rankings/startups/2024-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
332,Econodata,Big Data,,100 Open Startups (2025),https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
261,Implanta It Solutions,AgriTechs,,100 Open Startups (2025),https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
741,Droz,Customer Service,,100 Open Startups (2025),https://www.openstartups.net/site/ranking/data/rankings/startups/2025-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
548,Top2You,EdTechs,,100 Open Startups (2025),https://www.openstartups.net/site/ranking/data/rankings/startups/2023-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
80,PX Data.ai,Artificial Intelligence,,100 Open Startups (2025),https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
701,GoGood,"HRTechs - Engajamento, Performance e Cultura",,100 Open Startups (2025),https://www.openstartups.net/site/ranking/data/rankings/startups/2024-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
571,Beezer,Mobility,,100 Open Startups (2025),https://www.openstartups.net/site/ranking/data/rankings/startups/2023-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
746,RH Numbers,HRTechs - Recrutamento e Dept. Pessoal,,100 Open Startups (2025),https://www.openstartups.net/site/ranking/data/rankings/startups/2025-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
747,OMNIHUNTER,FinTechs,,100 Open Startups (2025),https://www.openstartups.net/site/ranking/data/rankings/startups/2025-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
648,Mogai Tecnologia,IndTechs - Automação e Inteligência Operacional,,100 Open Startups (2025),https://www.openstartups.net/site/ranking/data/rankings/startups/2024-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
651,SUIV,AutoTechs,,100 Open Startups (2025),https://www.openstartups.net/site/ranking/data/rankings/startups/2024-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
750,InCicle Sistemas,"HRTechs - Engajamento, Performance e Cultura",,100 Open Startups (2025),https://www.openstartups.net/site/ranking/data/rankings/startups/2025-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
589,OCTÁGORA,Customer Service,,100 Open Startups (2025),https://www.openstartups.net/site/ranking/data/rankings/startups/2023-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
636,ATENDARE,MarTechs,,100 Open Startups (2025),https://www.openstartups.net/site/ranking/data/rankings/startups/2024-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
602,Sinapsis Inovação em Energia,EnergyTechs,,100 Open Startups (2025),https://www.openstartups.net/site/ranking/data/rankings/startups/2023-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
669,Eskive,Cybersecurity and Identification,,100 Open Startups (2025),https://www.openstartups.net/site/ranking/data/rankings/startups/2024-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
616,Syx,IndTechs - Sustentabilidade e Conformidade,,100 Open Startups (2025),https://www.openstartups.net/site/ranking/data/rankings/startups/2024-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
690,Showkase,RetailTechs,,100 Open Startups (2025),https://www.openstartups.net/site/ranking/data/rankings/startups/2024-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
421,Trashin,CleanTechs,,100 Open Startups (2025),https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
598,Aprix,Artificial Intelligence,,100 Open Startups (2025),https://www.openstartups.net/site/ranking/data/rankings/startups/2023-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
225,Vertown,ESGTech,,100 Open Startups (2025),https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
486,kenit,RetailTechs,,100 Open Startups (2025),https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
245,Supplylabs,Productivity,,100 Open Startups (2025),https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
671,Mutuus,FinTechs,,100 Open Startups (2025),https://www.openstartups.net/site/ranking/data/rankings/startups/2024-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
763,ESG Now,ESGTech,,100 Open Startups (2025),https://www.openstartups.net/site/ranking/data/rankings/startups/2025-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
672,Parkaz,AutoTechs,,100 Open Startups (2025),https://www.openstartups.net/site/ranking/data/rankings/startups/2024-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
125,Academia do Universitário,HRTechs - Recrutamento e Dept. Pessoal,,100 Open Startups (2025),https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
207,Cogtive,IndTechs - Automação e Inteligência Operacional,,100 Open Startups (2025),https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
767,DYNADOK,Artificial Intelligence,,100 Open Startups (2025),https://www.openstartups.net/site/ranking/data/rankings/startups/2025-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
768,PERTO DIGITAL,ESGTech,,100 Open Startups (2025),https://www.openstartups.net/site/ranking/data/rankings/startups/2025-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
769,Ficou Fácil,FinTechs,,100 Open Startups (2025),https://www.openstartups.net/site/ranking/data/rankings/startups/2025-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
770,MatchIT,Artificial Intelligence,,100 Open Startups (2025),https://www.openstartups.net/site/ranking/data/rankings/startups/2025-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
771,Comunica.In,"HRTechs - Engajamento, Performance e Cultura",,100 Open Startups (2025),https://www.openstartups.net/site/ranking/data/rankings/startups/2025-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
285,4MDG,Productivity,,100 Open Startups (2025),https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
773,Getdemo,MarTechs,,100 Open Startups (2025),https://www.openstartups.net/site/ranking/data/rankings/startups/2025-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
707,GoMining,EdTechs,,100 Open Startups (2025),https://www.openstartups.net/site/ranking/data/rankings/startups/2024-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
578,IndustriALL,IndTechs - Automação e Inteligência Operacional,,100 Open Startups (2025),https://www.openstartups.net/site/ranking/data/rankings/startups/2023-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
573,SciCrop,AgriTechs,,100 Open Startups (2025),https://www.openstartups.net/site/ranking/data/rankings/startups/2023-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
596,Zapt Tech,HealthTechs,,100 Open Startups (2025),https://www.openstartups.net/site/ranking/data/rankings/startups/2023-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
778,iTransport by HTP Solution,Mobility,,100 Open Startups (2025),https://www.openstartups.net/site/ranking/data/rankings/startups/2025-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
697,MAPLY TECNOLOGIA,ConstrucTechs,,100 Open Startups (2025),https://www.openstartups.net/site/ranking/data/rankings/startups/2024-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
780,Eneergia,EnergyTechs,,100 Open Startups (2025),https://www.openstartups.net/site/ranking/data/rankings/startups/2025-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
138,Agroboard,AgriTechs,,100 Open Startups (2025),https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
227,Trackfy,IoT,,100 Open Startups (2025),https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
783,SOLOS,CleanTechs,,100 Open Startups (2025),https://www.openstartups.net/site/ranking/data/rankings/startups/2025-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
784,NPLAN,IndTechs - Automação e Inteligência Operacional,,100 Open Startups (2025),https://www.openstartups.net/site/ranking/data/rankings/startups/2025-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
674,Analize,FinTechs,,100 Open Startups (2025),https://www.openstartups.net/site/ranking/data/rankings/startups/2024-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
30,Linte,LegalTechs,,100 Open Startups (2025),https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
787,DROME,IoT,,100 Open Startups (2025),https://www.openstartups.net/site/ranking/data/rankings/startups/2025-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
205,Workverse,"HRTechs - Engajamento, Performance e Cultura",,100 Open Startups (2025),https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
789,FastBuilt,ConstrucTechs,,100 Open Startups (2025),https://www.openstartups.net/site/ranking/data/rankings/startups/2025-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
790,INQUESTI,Artificial Intelligence,,100 Open Startups (2025),https://www.openstartups.net/site/ranking/data/rankings/startups/2025-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
201,MINEHR,"HRTechs - Engajamento, Performance e Cultura",,100 Open Startups (2025),https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
709,beAnalytic,Big Data,,100 Open Startups (2025),https://www.openstartups.net/site/ranking/data/rankings/startups/2024-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
29,baasic,FinTechs,,100 Open Startups (2025),https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
712,Wicar,CleanTechs,,100 Open Startups (2025),https://www.openstartups.net/site/ranking/data/rankings/startups/2024-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
795,Neokohm,LogTechs,,100 Open Startups (2025),https://www.openstartups.net/site/ranking/data/rankings/startups/2025-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
796,GoLiveTech,Productivity,,100 Open Startups (2025),https://www.openstartups.net/site/ranking/data/rankings/startups/2025-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
595,Kidopi,HealthTechs,,100 Open Startups (2025),https://www.openstartups.net/site/ranking/data/rankings/startups/2023-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
798,Indicafix,"HRTechs - Engajamento, Performance e Cultura",,100 Open Startups (2025),https://www.openstartups.net/site/ranking/data/rankings/startups/2025-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
491,Lovel,HRTechs - Recrutamento e Dept. Pessoal,,100 Open Startups (2025),https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
160,VIK,Marketplace,,100 Open Startups (2025),https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
214,Flowls,LogTechs,,100 Open Startups (2025),https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
689,Grupo DR1,Big Data,,100 Open Startups (2025),https://www.openstartups.net/site/ranking/data/rankings/startups/2024-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
243,Docato,LegalTechs,,100 Open Startups (2025),https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
804,LogShare,LogTechs,,100 Open Startups (2025),https://www.openstartups.net/site/ranking/data/rankings/startups/2025-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
18,Evcomx,Artificial Intelligence,,100 Open Startups (2025),https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
806,Energia das Coisas,EnergyTechs,,100 Open Startups (2025),https://www.openstartups.net/site/ranking/data/rankings/startups/2025-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
699,Oficina de Valor,Big Data,,100 Open Startups (2025),https://www.openstartups.net/site/ranking/data/rankings/startups/2024-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
349,Vent,Artificial Intelligence,,100 Open Startups (2025),https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
587,Hand Talk,ESGTech,,100 Open Startups (2025),https://www.openstartups.net/site/ranking/data/rankings/startups/2023-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
810,DIVE,VR/AR,,100 Open Startups (2025),https://www.openstartups.net/site/ranking/data/rankings/startups/2025-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
811,Webli,Customer Service,,100 Open Startups (2025),https://www.openstartups.net/site/ranking/data/rankings/startups/2025-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
812,Crop Labs,BioTechs,,100 Open Startups (2025),https://www.openstartups.net/site/ranking/data/rankings/startups/2025-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
813,Fu2re,Inteligencia Artificial,https://abria.org.br/associados/fu2re,ABRIA,https://abria.org.br/associados/,high_priority,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
814,SciCrop,Inteligencia Artificial,https://abria.org.br/associados/scicrop,ABRIA,https://abria.org.br/associados/,high_priority,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
815,Aia,Inteligencia Artificial,https://abria.org.br/associados/aia,ABRIA,https://abria.org.br/associados/,high_priority,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
816,Homio,Inteligencia Artificial,https://abria.org.br/associados/homio,ABRIA,https://abria.org.br/associados/,high_priority,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
817,NEX LAB,Inteligencia Artificial,https://abria.org.br/associados/nex-lab,ABRIA,https://abria.org.br/associados/,high_priority,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
818,MultiCortex,Inteligencia Artificial,https://abria.org.br/associados/multicortex,ABRIA,https://abria.org.br/associados/,high_priority,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
819,Profissio.ai,Inteligencia Artificial,https://abria.org.br/associados/profissio-ai,ABRIA,https://abria.org.br/associados/,high_priority,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
820,fazer.ai,Inteligencia Artificial,https://abria.org.br/associados/fazer-ai,ABRIA,https://abria.org.br/associados/,high_priority,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
821,Agenzia MKT,Inteligencia Artificial,https://abria.org.br/associados/agenzia-mkt,ABRIA,https://abria.org.br/associados/,high_priority,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
822,Apollo: AI for Politics,Inteligencia Artificial,https://abria.org.br/associados/apollo-ai-for-politics,ABRIA,https://abria.org.br/associados/,high_priority,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
823,avra,Inteligencia Artificial,https://abria.org.br/associados/avra,ABRIA,https://abria.org.br/associados/,high_priority,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
824,Be iT,Inteligencia Artificial,https://abria.org.br/associados/be-it,ABRIA,https://abria.org.br/associados/,high_priority,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
825,Celero,Inteligencia Artificial,https://abria.org.br/associados/celero,ABRIA,https://abria.org.br/associados/,high_priority,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
826,Crescitech,Inteligencia Artificial,https://abria.org.br/associados/crescitech,ABRIA,https://abria.org.br/associados/,high_priority,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
827,Hablla,Inteligencia Artificial,https://abria.org.br/associados/hablla,ABRIA,https://abria.org.br/associados/,high_priority,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
828,Mantis-AI,Inteligencia Artificial,https://abria.org.br/associados/mantis-ai,ABRIA,https://abria.org.br/associados/,high_priority,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
829,Megaport,Inteligencia Artificial,https://abria.org.br/associados/megaport,ABRIA,https://abria.org.br/associados/,high_priority,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
830,Multiplica Seguros,Inteligencia Artificial,https://abria.org.br/associados/multiplica-seguros,ABRIA,https://abria.org.br/associados/,high_priority,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
831,Nama,Inteligencia Artificial,https://abria.org.br/associados/nama,ABRIA,https://abria.org.br/associados/,high_priority,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
832,Pericoco Martech,Inteligencia Artificial,https://abria.org.br/associados/pericoco-martech,ABRIA,https://abria.org.br/associados/,high_priority,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
833,Quill,Inteligencia Artificial,https://abria.org.br/associados/quill,ABRIA,https://abria.org.br/associados/,high_priority,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
834,Trakto,Inteligencia Artificial,https://abria.org.br/associados/trakto,ABRIA,https://abria.org.br/associados/,high_priority,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
835,Under,Inteligencia Artificial,https://abria.org.br/associados/under,ABRIA,https://abria.org.br/associados/,high_priority,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
836,Amicci,Portfolio VC,https://amicci.com.br,Astella,https://www.astella.com.br/pt/portfolio,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
837,Aprova Digital,Portfolio VC,https://www.aprovadigital.com.br,Astella,https://www.astella.com.br/pt/portfolio,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
838,Bem-Te-Vi,Portfolio VC,https://www.bemtevi.com,Astella,https://www.astella.com.br/pt/portfolio,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
839,Birdie,Portfolio VC,https://www.birdie.ai,Astella,https://www.astella.com.br/pt/portfolio,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
840,Bornlogic,Portfolio VC,https://www.bornlogic.com,Astella,https://www.astella.com.br/pt/portfolio,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
841,BossaBox,Portfolio VC,https://bossabox.com,Astella,https://www.astella.com.br/pt/portfolio,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
842,BotCity,Portfolio VC,https://www.botcity.dev,Astella,https://www.astella.com.br/pt/portfolio,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
843,Cayena,Portfolio VC,https://cayena.com,Astella,https://www.astella.com.br/pt/portfolio,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
844,Cienty,Portfolio VC,https://www.cienty.com.br,Astella,https://www.astella.com.br/pt/portfolio,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
845,Croct,Portfolio VC,https://croct.com,Astella,https://www.astella.com.br/pt/portfolio,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
846,Estoca,Portfolio VC,https://estoca.com.br,Astella,https://www.astella.com.br/pt/portfolio,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
847,Gabriel,Portfolio VC,https://gabriel.com.br,Astella,https://www.astella.com.br/pt/portfolio,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
848,Gove,Portfolio VC,https://www.gove.digital,Astella,https://www.astella.com.br/pt/portfolio,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
849,Homelend,Portfolio VC,https://hl.homelend.com.br,Astella,https://www.astella.com.br/pt/portfolio,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
850,Indaband,Portfolio VC,https://inda.band,Astella,https://www.astella.com.br/pt/portfolio,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
851,JOTA,Portfolio VC,https://www.jota.info,Astella,https://www.astella.com.br/pt/portfolio,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
852,Kompa Saúde,Portfolio VC,https://www.kompa.com.br,Astella,https://www.astella.com.br/pt/portfolio,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
853,Lastlink,Portfolio VC,https://lastlink.com,Astella,https://www.astella.com.br/pt/portfolio,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
854,Leapy,Portfolio VC,https://www.leapy.com.br,Astella,https://www.astella.com.br/pt/portfolio,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
855,Livance,Portfolio VC,https://www.livance.com.br,Astella,https://www.astella.com.br/pt/portfolio,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
856,Movens,Portfolio VC,https://www.movens.com.br,Astella,https://www.astella.com.br/pt/portfolio,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
857,Omie,Portfolio VC,https://www.omie.com.br,Astella,https://www.astella.com.br/pt/portfolio,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
858,Purple Metrics,Portfolio VC,https://www.purplemetrics.com.br,Astella,https://www.astella.com.br/pt/portfolio,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
859,Sallve,Portfolio VC,https://www.sallve.com.br,Astella,https://www.astella.com.br/pt/portfolio,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
860,Silverguard,Portfolio VC,https://www.sosgolpe.com.br,Astella,https://www.astella.com.br/pt/portfolio,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
861,TáOn,Portfolio VC,https://apps.apple.com/us/app/t%C3%A1on/id6446641225,Astella,https://www.astella.com.br/pt/portfolio,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
862,Bom Pra Crédito,Portfolio VC,,Astella,https://www.astella.com.br/pt/portfolio,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
863,Ciatech,Portfolio VC,,Astella,https://www.astella.com.br/pt/portfolio,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
